"Time";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
23,7;4,81450709539558;4,96921349571618;5,01951898133053;5,34596642218417;4,9120549253738;5,14145629054429;5,08012683793595;4,75311968410783;5,08719747468976;4,98670275979017;4,83878455889856;4,74868295549867;4,59450121077444;4,88601900610926;5,01252336535609;5,18447464707647;4,85674681306926;4,73046578879612;4,68277856270409;4,95433004962341;4,73802330800441;4,88985439708558;5,06606834915601;4,65222284365326;5,15692312142512;5,25577041791843;5,00366424713314;5,18287677008718;4,92835336818709;5,23986429949245;5,00213292697229;4,97939142707366;5,37939463622553;5,08260608908651;4,91325391890923;4,47518370230173;4,88804341267713;4,82412180415943;4,86558066870922;4,609789336083;4,80958472089706;4,83522660825225;4,83279002193453;4,70865296743763;4,78695477285528;5,25726729944214;4,82515474419677;5,06731830873067;4,76931033374228;4,86820536626179;4,98170454824737;4,68314178455085;4,71090375133065;5,30099883572103;4,94584577040983;5,03278736652158;4,81467236276463;4,52289633289553;4,69049639667878;4,66197084080171;4,82000220159263;5,09594683238402;4,6364455584013;5,49086498790811;5,33682584507481;4,68903226719705;4,82574392599726;4,72174838138631;5,16481269931864;4,91724079236858;5,10014058158237;5,04816639016739;5,30355415831788;4,83939070578274;4,90829219932268;4,98202424021608;4,17194622153489;5,78450472335187;4,69500995069725;5,16673906391137;4,48104998645939;4,8898972534563;4,87368845892459;4,90109174201257;4,46629780086015;5,30018574283888;5,16003580626615;4,44729928854249;4,67103478622048;5,08076212507311;5,12210103346583;4,78857647608289;4,84161607271829;5,14604645601007;5,16574000585709;4,90851503489128;4,99830420552892;4,70348796146898;4,781539509329;4,85626564142672
23,8;4,82788741933509;4,97475277620309;5,02535093810149;5,36529126409516;4,91778361397568;5,13659065744406;5,06422913876935;4,74396610353641;5,05487652828395;4,99270920773013;4,84934227267532;4,76316767306042;4,58076308037016;4,89535593396079;5,02744176110497;5,19693005793096;4,84607233247629;4,73929439160108;4,66445382499066;4,97630943081965;4,75063422586307;4,88933508657661;5,05429360598916;4,64282021113373;5,1675480023556;5,2437844597264;5,00915053456009;5,19710153482722;4,93395777584573;5,20797625709123;5,00282672941088;4,98801034799773;5,36456090193507;5,09392519624614;4,90694819221089;4,47680570273483;4,91807985045317;4,83221314859834;4,88279759766611;4,60729305909312;4,82493609943044;4,81188984156999;4,81401943744054;4,70738320748895;4,79688091011145;5,25086925363606;4,84476429518443;5,06433134446764;4,74936936223133;4,8883642768085;5,01738517300587;4,67815068778643;4,70983487557328;5,34241313920019;4,94417667783895;5,03235181860728;4,81549800859062;4,50519448606644;4,68933425303268;4,64083223736956;4,81633755477004;5,11199684757254;4,64046697664016;5,48646862038587;5,3412489482143;4,68969316368276;4,82419983808366;4,72445954590507;5,14535181734508;4,92783910183373;5,12514804179606;5,03927256930036;5,32999185262267;4,83246195130949;4,89443970705388;4,99262596429473;4,18677308970601;5,7899601733755;4,71115361740927;5,16897004047454;4,46975395649336;4,88981914402858;4,86636748787126;4,90705999739708;4,48048933532004;5,27678145164326;5,15751618586352;4,46932233589728;4,66778772670535;5,07485177141178;5,11671750896432;4,79702701247908;4,85132915066596;5,13892516858831;5,14489577375553;4,93108508601981;4,97346993479151;4,70324593137894;4,80225653644744;4,8743967061741
23,9;4,85260986966551;4,95757362961397;5,01076729525262;5,3932578447458;4,93499317306749;5,13941009578457;5,05301251857686;4,77981023454794;5,05822463907284;4,98152492546245;4,82397563115148;4,77162517768961;4,61162159175075;4,90007106477641;5,0386879787472;5,18554133720249;4,85967367557173;4,73184220861417;4,64438376775693;4,99293399173905;4,74433662683335;4,88350502457075;5,06847334351361;4,64693323733883;5,17210655449383;5,25398552619807;5,00469692345115;5,19824267267471;4,93810010824557;5,18116843417741;5,01742154947233;4,99189002249823;5,35760429387499;5,10480464458916;4,89231809573073;4,47521448262164;4,93299595063164;4,82960840003676;4,88526067273662;4,59653846558729;4,83520764482574;4,82917840105514;4,81181905680511;4,70852919148352;4,78721070518863;5,25744694144929;4,83100760261771;5,06094463703086;4,76032999689642;4,89441352710801;5,0097564244172;4,70039622616819;4,70368499377492;5,32410575791595;4,93632522896561;5,0163886611614;4,81974101026071;4,5098869556917;4,68936002153785;4,64800507451278;4,82967667026564;5,10385022666516;4,6339811484965;5,47450460248197;5,30574258596735;4,69323596263007;4,83395395353559;4,73465551135072;5,14137687320236;4,95156213139887;5,14588974305224;5,06274867656293;5,34155858983565;4,82376197913977;4,87041205403967;4,99843314609849;4,20101391430296;5,789912154099;4,75401075315348;5,19749415014467;4,49504834247;4,89838033348735;4,86693180449581;4,91997310140187;4,45787301336403;5,28613043779955;5,17863774585684;4,48306849175411;4,68099550100926;5,08906163342086;5,1236295894078;4,81789811187126;4,86157361518184;5,13091257152046;5,15103308194282;4,9181998716123;5,00702365894738;4,72570129799626;4,79231638271225;4,868448772683
24;4,82686193069365;4,9508635227094;5,00588638791359;5,38779300350483;4,95450540636476;5,12760735076672;5,05325825848686;4,7755233327079;5,08337980844706;4,96903086101871;4,82322377826414;4,79006542629109;4,60692073378157;4,92654585114101;5,03438435429423;5,19510734371433;4,87783589767433;4,7419668440928;4,64226203338927;4,98302266634602;4,75027973781118;4,89420042845094;5,06743891156984;4,65022162730081;5,16127958146982;5,24766180313689;4,9772350356637;5,20517688890882;4,94247500664548;5,18865891725306;5,02667954877527;4,99798226587843;5,37690195698017;5,11550579059189;4,91645129508684;4,4942134195501;4,92078820634442;4,84552683423204;4,87815292935197;4,5960886049104;4,82251836641381;4,84355410971696;4,80827332231353;4,70349867691142;4,77400923520832;5,25333789657265;4,85402304199146;5,06397890575222;4,79868605023629;4,8861354398863;4,99811348949741;4,73922369771933;4,71324961003247;5,30713185633763;4,92960350726564;5,00754122666425;4,81885934009287;4,51315340766613;4,69044322166731;4,64159363717279;4,82268725919208;5,13956509388317;4,64798839611296;5,47450632245244;5,32181287267655;4,68752934461482;4,83245445293473;4,73037116289527;5,13732296304506;4,99609934851746;5,16126985751039;5,0814708979633;5,32955687528371;4,82902007577819;4,86812815214187;4,99592762380577;4,19272218925836;5,80187083176331;4,74538258624777;5,22214055678153;4,49288633561462;4,90432489167476;4,87686271399853;4,92134337544734;4,45906995750227;5,29874515954345;5,1799210582561;4,47426220049737;4,67576112701262;5,08227590354981;5,13162285246291;4,81491176929346;4,8585889755894;5,12694882147444;5,15423823039265;4,93485009406836;5,00619256672515;4,7035964807992;4,78094436879831;4,88634076534064
24,1;4,81878504415442;4,94929866025254;5,03441516818533;5,38423454417592;4,94047553049054;5,14989821763422;5,0441920380833;4,79307938950542;5,0919012187788;4,96013511672671;4,81705022668655;4,76020411829709;4,61659817216837;4,91877880649561;5,04652682807078;5,14523275918348;4,86748122299612;4,74174344194801;4,63858126624451;5,01384350626251;4,76092941567527;4,88435247886955;5,06590855379654;4,65081462592601;5,16274269730881;5,23581191406091;4,98509392534839;5,2087603214301;4,96766057247207;5,17028595175434;5,03094656582682;5,01072151219678;5,37642344959731;5,10006591382185;4,92520460432608;4,52008055007831;4,93194233288144;4,85693426622639;4,88277915869149;4,61189707008184;4,82789399609349;4,82133968008536;4,80425891543677;4,70107986407161;4,78013829453599;5,26796271839779;4,86162555077093;5,08939460121215;4,78067036750731;4,89741612141134;4,98686596653092;4,75436623117214;4,70905796978986;5,32233337431131;4,92455716878179;4,99868702541162;4,793215630974;4,53145846643268;4,69692311442685;4,63949303526389;4,84563969450832;5,12608176807341;4,62794130223695;5,49041832406389;5,3026941446175;4,69694613494939;4,83620511087364;4,74656427205721;5,13828757304624;5,0136734117649;5,17826359366403;5,09575619437083;5,32401024936449;4,87032711327919;4,87762860709283;4,99569949154891;4,20696403668586;5,80445737399504;4,75356667415582;5,21881291850524;4,48156054239632;4,93371673846153;4,88895733959618;4,9214682025832;4,45523842253336;5,31622336149107;5,18398290040714;4,49920026771319;4,71493624894594;5,09874349244128;5,15722370757582;4,80623339004892;4,88010978064179;5,13649987210706;5,16569372837499;4,9375424673686;5,02369409153719;4,71325066565493;4,78218621034039;4,90193361965656
24,2;4,82380760445586;4,98363612218222;5,04275493870352;5,37676000186722;4,96075886505166;5,16954699798279;5,01490051393715;4,79592292577883;5,06529092973374;4,96914479417461;4,8397962070112;4,74767487195888;4,61405723307052;4,92157654656976;5,05739115641939;5,1545492155866;4,87148988493251;4,76139209188881;4,63523906021964;5,02715754421387;4,77039967599757;4,90655573787194;5,08192923454399;4,63985631403459;5,16937104609363;5,26264847290217;4,98787427522825;5,20796231296834;4,98217313350052;5,16539645861814;5,01899463252468;5,02093895051762;5,38182674747938;5,11508089276395;4,95340869041917;4,54519253090723;4,95505379463054;4,86158581095299;4,89074336508412;4,6142389443602;4,83546862470294;4,82021898843767;4,81352783330761;4,68553045078943;4,79453113518292;5,24061274007397;4,84982052192486;5,11093523962715;4,79167911736135;4,91153578442437;4,9727555046027;4,75264135420024;4,71150496189818;5,32169658679805;4,9438859937355;4,97500848983753;4,83008799966009;4,52568442742675;4,71526578793271;4,66374255232993;4,89606449616407;5,11151664026704;4,63112219917534;5,52331235814242;5,31652105204078;4,70010399402996;4,83827795083915;4,75746015802467;5,12154707956795;5,01855225491049;5,16133967389673;5,08336521314459;5,34015546640595;4,84267263045657;4,85864892567749;5,00853869306176;4,20459411274738;5,81045920053295;4,74645873013432;5,24568390970482;4,49554817849593;4,9226496930067;4,89192732839427;4,92164122878111;4,47127218636399;5,30589469296283;5,20635803117074;4,50368206360575;4,73241285436413;5,10604741482188;5,17606935736798;4,82389072352094;4,88094481016486;5,12298355864088;5,17955208266487;4,96931113534797;5,02983267700252;4,70050317423328;4,78459812906812;4,90983912339729
24,3;4,81195999280989;4,97926121765199;5,0574036009377;5,37861111400176;4,95639912477036;5,20599179768139;5,04429922383219;4,8034386386758;5,06340630632748;4,95306361815027;4,85267121861711;4,75591300840967;4,62506952849518;4,9071088048701;5,07771970788086;5,16504669296967;4,86820381424418;4,74522340692545;4,645369753118;5,04434245841279;4,77855300701092;4,91857445413553;5,06581275389601;4,63667936891144;5,1833711664927;5,26247710256821;5,00787833478607;5,22337385497373;5,01570890132187;5,18994179902941;5,00542125186438;5,03747951882823;5,38040103437945;5,14644721555538;4,97847578815164;4,53656389721212;4,9626143492974;4,87685343456788;4,87859820137691;4,61096858413679;4,85101276375195;4,84054068644048;4,80274827908088;4,67302517120093;4,80071962064997;5,24988172889623;4,86465636176869;5,1578071190357;4,80681976548009;4,92220229708828;4,9750882662463;4,7436967526268;4,69885148203803;5,30042083508679;4,91973062048544;4,98795956966364;4,82935495865742;4,55427673957785;4,7188854770169;4,6694533209204;4,8903872219067;5,10239217634746;4,65018998100096;5,5382829039584;5,34196341516688;4,70044480407442;4,84524820662591;4,77357710657056;5,10289114321815;5,03600593384348;5,17543381874889;5,06636456761716;5,31158781293616;4,8550188537193;4,85478704697232;4,99204799271171;4,21256069334491;5,79967099754025;4,75743651381283;5,23132973462758;4,50698882891205;4,92638415764254;4,923243541264;4,93033721940463;4,4741276602532;5,33308271652344;5,20846244517668;4,50729015535978;4,74140000649808;5,09264697108173;5,18646016977683;4,82476780921127;4,88292369953239;5,15753648811448;5,1956069500921;4,99315821098188;5,0478735797382;4,71043681543796;4,80058701489774;4,89084880981602
24,4;4,82936150778705;4,97919825340629;5,05414652474417;5,38565263299779;4,99876255823615;5,17341072908136;5,05547959474905;4,81556239149692;5,08001291952285;4,94716080347449;4,86986462353362;4,77760787493288;4,65133993864959;4,90858160796865;5,09229600773099;5,1531538632511;4,89573454952667;4,75918822439541;4,64982184614973;5,05517717484356;4,76279436745028;4,8897307802965;5,06604587013987;4,65137746486389;5,18189173097019;5,30375456077001;4,99784352685405;5,21662546797028;5,02892492908874;5,20283622396489;5,00294698630067;5,02739121817015;5,41380594624781;5,14519219761081;4,99179267760956;4,53928687913207;4,99474847244928;4,86333729180323;4,88201932916002;4,6305499822311;4,86964093918645;4,85654503112858;4,82054953937876;4,67293933401483;4,79996827259919;5,25315295690945;4,88478558175101;5,14573935225225;4,78531524376032;4,93685741488187;4,98787586465057;4,74345691349671;4,71194836081239;5,31000976203047;4,90875650979827;4,99521999035148;4,83958222898706;4,55161666781721;4,73674253144592;4,67764390065939;4,88219017772266;5,11486850482132;4,67324917922795;5,5658465388126;5,32413947990134;4,68858546344482;4,85887416972267;4,75923150142758;5,11615380341326;5,01048542422694;5,21940134318193;5,0618900026094;5,30418065831452;4,85378601457432;4,87152944260607;4,98872101618046;4,19042903888083;5,78153271080033;4,7690055974005;5,21380261336764;4,5092617335528;4,96692207764837;4,94417158210719;4,93303827278199;4,49245569796283;5,32396042330893;5,20035606502171;4,50866386418576;4,75324796015815;5,08927896366413;5,20022279844002;4,82626209867781;4,87447956714013;5,18401570910343;5,16156544135914;5,0262666547547;5,06370500890804;4,72286821939346;4,79438639665576;4,87897094249305
24,5;4,80959531402852;4,96780181447362;5,05858624994454;5,42616199890868;4,98736607488164;5,16149694153037;5,07066191067756;4,81975408843636;5,09078865096694;4,96673865662245;4,8573206795054;4,80011712452499;4,66996078060949;4,9154951290234;5,10643156552239;5,14505354749143;4,90479065798079;4,75681389591932;4,67445010322067;5,08845666145064;4,77741971454992;4,88797625079827;5,04516790001592;4,68460383786242;5,18905329048436;5,29445254746627;4,9984816421908;5,22592038138256;5,00691529344926;5,21295874999942;5,00752728806641;5,05160459651684;5,42549356596937;5,15735126546915;4,98931609876642;4,54096332241948;5,05007621073744;4,86685679348154;4,86648089662604;4,64577031199085;4,89950828257197;4,8845151385855;4,84827338514058;4,66571686320687;4,8052646845503;5,26786535407293;4,90029309442552;5,15632271048343;4,78767655201686;4,93881996728065;4,95703783494776;4,76705819755859;4,73396064545698;5,34988024255423;4,89136382577134;5,01712118618267;4,83236642914713;4,57588007565116;4,72857342796151;4,68303940932687;4,9090075767516;5,10323910024819;4,69349931406032;5,56380997201959;5,33756961346893;4,68185700412338;4,85661392723275;4,73732563619746;5,1071540636354;5,02275800112599;5,22377232966903;5,07066434658652;5,29198653283999;4,84868015382062;4,83996888354014;4,98189173381348;4,17655057538942;5,78981565585512;4,78116320332307;5,19057047597301;4,5065147856102;4,98376186676438;4,95328090380349;4,95060411803503;4,48739952352934;5,34360862689476;5,20487291789604;4,50955806684217;4,75287738416332;5,08896131147777;5,20299583821858;4,81921805814574;4,89571349483265;5,17602509805448;5,18312150371382;5,04633094715098;5,08030413557694;4,72156845107752;4,79546519739359;4,87774901659607
24,6;4,81164588793659;5,01409468222984;5,04619264643719;5,44208934232404;4,98133814206894;5,16016204368637;5,07729475263877;4,8336262703031;5,09057224746751;4,96551934630694;4,86175844514825;4,81659144126552;4,67264587114514;4,91319105390935;5,13536543439786;5,16672006303829;4,89688762868376;4,77113939881921;4,66760161970597;5,1040947607249;4,79284827501205;4,92317529752646;5,03637804492348;4,66121197227873;5,1876451001641;5,28851511578104;5,00457754055029;5,2134083086054;5,00718858374707;5,18332789829446;5,02759921716289;5,06563128898289;5,45486200207718;5,17334324673402;4,97623358250722;4,57098434810829;5,09445005619299;4,88853725382536;4,87042686844276;4,6472317516226;4,91465167283241;4,89713419043626;4,85477018865949;4,68294644858375;4,80955702334515;5,25971224208112;4,91659780339066;5,18099013283404;4,79402240540991;4,94698354870046;4,97401436653757;4,78222462466079;4,75572692801286;5,36114468382498;4,88710738034479;5,01331491812979;4,85165852131306;4,58507847877259;4,72129712461025;4,66317088316708;4,91819221422798;5,10672613473105;4,6841649446574;5,57728135445801;5,32678904427104;4,69354476977206;4,85635105704911;4,75217666681254;5,13356998594086;5,03677502079307;5,21063397645536;5,08830432056112;5,29958403225058;4,85812058895677;4,86894559510325;4,97285768524279;4,20660415719506;5,80155326012239;4,79699002951345;5,20133276972942;4,48950111446276;4,97897355857848;4,95217979288512;4,96551763108086;4,50033113268613;5,32443472780117;5,20273771715845;4,52461488173648;4,76647148346428;5,088690828272;5,18732035350107;4,83211878087333;4,91446514777803;5,18749421369548;5,19667769761765;5,05575894686848;5,07049743552689;4,72161073192605;4,82889999997105;4,91388082797315
24,7;4,81328675471179;5,01028324447559;5,03429694445925;5,43853159353168;4,99287163441449;5,15125663892836;5,08004503962532;4,80523061210336;5,09739430009552;4,99390191277247;4,86291553968467;4,84461974815706;4,67633179974179;4,90796900663632;5,13156899335809;5,15669078938479;4,91774829260322;4,72743206801;4,65610477124759;5,11829009772979;4,81007411352604;4,94665387276615;5,03015018356029;4,67204020365681;5,19744802005127;5,31167492651385;5,01274558160019;5,21545571751063;5,03338857372607;5,20169566796986;5,06735971791491;5,0818636960814;5,4864096129841;5,18833078800271;4,98308408652726;4,60032350402978;5,11594975262735;4,89782092768225;4,88396833752377;4,64252754821675;4,94646983519633;4,92541774538834;4,86423677377632;4,68256729962159;4,8062288280632;5,27894170995337;4,9301270976878;5,1838650255526;4,83952716403808;4,95296418092049;4,96539251999796;4,78069897452646;4,77437696953801;5,36350990146968;4,88408971392245;5,02323203057863;4,84689010443261;4,5936421825841;4,75259730999009;4,6764602267215;4,94966858802338;5,12975111819252;4,66601523527457;5,59268254145601;5,33528285804679;4,69317184427604;4,88760060942161;4,75410231183784;5,13553681874464;5,03368423882154;5,2145607359784;5,07896167881919;5,34158461405849;4,8722904386294;4,86804751232967;4,96667235380491;4,20557402767423;5,81590998579271;4,79236552798644;5,19026116256378;4,48495551831108;4,96580962868664;4,96573539598283;4,98017776305181;4,48250183532035;5,33835843830746;5,20984026729463;4,50934345544294;4,76422497526758;5,09633799295381;5,19462568597955;4,84213057199568;4,91706366628922;5,16953341950055;5,25771957229583;5,05620303047012;5,06810947724333;4,7356109516274;4,84054061750697;4,92213919923936
24,8;4,82581651886337;5,00941867674537;5,03951480661957;5,44688518464355;4,99197778072786;5,14185582989183;5,07668668544501;4,80419983465077;5,13968207116561;4,97857045098589;4,87998455968726;4,86094962818348;4,66228938045455;4,93771997051257;5,12054382270107;5,15232671958763;4,90128580388277;4,71363835122566;4,65614601187271;5,11905541999661;4,8244282037001;4,95392095800684;5,03020497065095;4,66653094942557;5,21526741934171;5,33166088682092;5,02748910204095;5,23534928087353;5,06696066632525;5,20801354999904;5,09235056611475;5,10808158925538;5,47796963662356;5,21029586427127;4,97393298367556;4,59553774358475;5,08985529243949;4,9070784187827;4,90412285231154;4,6458742781183;4,96252846666985;4,93214577233822;4,87860905252238;4,68662157731893;4,81327088980872;5,28183494334336;4,92413130979545;5,1510283158855;4,83753646200657;4,94907980322864;4,9843242460722;4,7957447510614;4,78817754970285;5,39340097287216;4,86580149901495;5,03980035409878;4,85288404192347;4,58294493596628;4,73765664891671;4,67155367525986;4,95580658169839;5,17583556709823;4,68845713975084;5,58583983562151;5,351808271856;4,67709753306323;4,89805350516543;4,75102887587143;5,17116101549978;5,00110582971679;5,24638139188732;5,08882692864468;5,36794300472191;4,8949752633664;4,8777460494178;4,97719930674904;4,19826879314896;5,78546244425057;4,79049076661195;5,18706968606064;4,47397172435357;4,95214022618538;4,97148450770728;4,97988317742354;4,50121693262407;5,31987301474472;5,21337194603615;4,50676453593511;4,73039473277803;5,09436243913323;5,2155617983005;4,8594954100314;4,93066551348277;5,1913856430804;5,28855319919536;5,06687142044657;5,06766166841351;4,72447579823559;4,8208075612286;4,92911308692422
24,9;4,84639785651642;5,02322060751664;5,0649650563406;5,48078763303868;4,99705816248522;5,14671881986833;5,10276720894647;4,79793323476589;5,14960527193871;4,9806441740919;4,86483082005142;4,83997667603597;4,65686299059691;4,95181158204368;5,11336643297473;5,12601998629237;4,90541370624263;4,71309562964804;4,67890419945399;5,1450080563165;4,84905592660537;4,9748633890714;5,04978591622659;4,66595290691139;5,199879970772;5,35648593507699;5,03769125097577;5,26689604640896;5,09320616271106;5,22470441777957;5,10643776143489;5,10716603272539;5,51910897172485;5,22688871388599;4,97318128044089;4,57694434833512;5,07584796709114;4,90972285939913;4,91087847966022;4,65422252099008;4,97002438103606;4,93000046213695;4,87756383823562;4,70250598339869;4,8249932395489;5,28991614131111;4,96545031260099;5,12033311881406;4,87233421842688;4,96515249302584;5,00122091927524;4,79332676913761;4,80992031313509;5,41975003550424;4,85517833808926;5,05447288808774;4,85837053503536;4,60983513950885;4,73678688546798;4,69476205739149;4,96794762625544;5,19160589545123;4,70236104088262;5,6027123157982;5,35932170029881;4,68908365299919;4,91350860781085;4,74129959111058;5,15960065010319;5,0328421102923;5,23878247811647;5,08363110782098;5,38318508944144;4,90795105492544;4,87318365583724;4,97580624094765;4,19884633080512;5,81231845430354;4,80109249205269;5,1825471137633;4,4796679952664;4,95557172488339;4,97922539637535;5,02646403991202;4,49018494894769;5,29658158507308;5,22439553270701;4,49408177346904;4,76177263575402;5,08890986163201;5,22383634713584;4,84339964923467;4,94360926388625;5,20132463596104;5,299057464538;5,10742579826791;5,0592646109886;4,7083802660406;4,80943589348078;4,96405464970829
25;4,86226174985145;5,02681551668246;5,08933474880493;5,53202352427766;4,98694993607588;5,16382198764836;5,10417788118466;4,80918164492181;5,16465392144494;5,00205373907699;4,86470030134229;4,84342115094579;4,65898213468327;4,98544610654232;5,12815031357091;5,12962674801882;4,90688731908586;4,69693414802018;4,71416150478632;5,12307153069944;4,86789033312474;4,9883015736002;5,05883622104118;4,67986631052586;5,18867790409336;5,37515350121073;5,04502421378451;5,29636898277765;5,10673227417693;5,25913015638019;5,12731802763713;5,09939515987292;5,53501478433549;5,21151190888826;4,96767729383141;4,56562006496731;5,07485149544419;4,92797799557779;4,92034972059953;4,65822001299718;4,98614758963084;4,94466703836932;4,88714978193938;4,71792397543339;4,85649012649746;5,28491894253772;4,96163043498277;5,1244703588947;4,88796850488465;4,97344731522361;5,02958757719846;4,80545243087459;4,81714335427485;5,42958514730378;4,86166812292183;5,07712640906492;4,87905179022305;4,63866918351804;4,74228226033216;4,69860772737622;4,98124873811786;5,22039029092787;4,70417631103914;5,60413864391364;5,35135506627833;4,70938131154154;4,94477117992944;4,73498518527158;5,1817310525659;5,03566362344435;5,21261344336336;5,10992087148474;5,39495025873594;4,95424830139047;4,88394532571824;4,97978917781509;4,1858921885841;5,8179379867732;4,78592261752069;5,18853959154013;4,48530298755948;4,95453786520154;4,9744890537183;5,0442946134667;4,48980995008145;5,34524921909347;5,21605072806323;4,50742614701054;4,78792168928068;5,08329887033659;5,24892516416748;4,87291758462921;4,92479142680049;5,21306652608976;5,30507188791258;5,12062503527841;5,08791298751493;4,7066108155376;4,82682468571209;4,9753721168183
25,1;4,85276949769674;5,04829992201729;5,10178194238456;5,55167175986615;4,97596974508492;5,18291845905477;5,13324970753011;4,83790608031814;5,16686346009186;4,99020439820442;4,89698765329467;4,86113977053464;4,65360989426757;4,99851399823023;5,11606372113712;5,14958794540379;4,90116777017573;4,70481640060343;4,73076972651634;5,17165861230795;4,8580512260142;5,01023958817706;5,05134638075586;4,68388485513761;5,19621047640654;5,35420036468645;5,04032134643246;5,30108851058774;5,11222506068094;5,23310999309115;5,15648868561729;5,10967241236214;5,55979005645514;5,19726496932028;4,95445292008368;4,56408153929294;5,08285265688027;4,91309756086364;4,90406988101988;4,66650219726742;4,97262950105781;4,94810984144098;4,88662925341806;4,72896039608052;4,86340867660754;5,30288999491581;4,97830615377546;5,1297787478327;4,89514670048933;4,97309126822513;5,03697507635806;4,79808723943981;4,82171848830461;5,48141995259792;4,87361405872572;5,0664202668144;4,86801011621686;4,6512990603691;4,74577723350688;4,69969556005695;5,00703572452977;5,21048301979307;4,7123870398865;5,59213944472409;5,3755708307867;4,72236741164182;4,94928504666795;4,73905834133303;5,18598084370662;5,05599642696603;5,24428230947937;5,12708620597405;5,38625080131574;4,94490105117188;4,86663388861431;4,98638741969622;4,19112858638337;5,81172603812033;4,78769527887951;5,21406875763621;4,4814253497803;4,95464747371338;4,99075563471383;5,07720059914866;4,4996220916915;5,33537040568368;5,21139286696295;4,51752840224683;4,78668383304394;5,08380607130876;5,23592485459054;4,88979374904551;4,9492735531654;5,2577752449077;5,27591648400504;5,12128462959191;5,10812110499001;4,7001398676919;4,84264540995492;5,00015238101509
25,2;4,86381286565483;5,0755004517283;5,10060714204811;5,53427883644438;4,96062014885147;5,17066279200578;5,141300277166;4,83492871894658;5,16502237748914;5,01862677596692;4,90641015796957;4,87084941907961;4,667523566372;4,97315102013442;5,13038561775868;5,15271122402692;4,88857905043972;4,70304649918301;4,73151759105643;5,18687015827273;4,86630894844105;5,04707395300168;5,0714887011612;4,68552855847941;5,20754070531016;5,37052983146437;5,04481299275163;5,29869261083072;5,13547850188095;5,24756590701796;5,16740617148669;5,09360731862696;5,5764074394164;5,18635952041883;4,96100067985398;4,55837596785098;5,09634568350482;4,92784379879702;4,90775944985531;4,69609595178918;5,01444869527512;4,96153987703187;4,90986509649312;4,74349389897171;4,88312015418617;5,30718527003047;4,9948454921746;5,12644723600619;4,91635650800807;4,97774725745149;5,04131636784866;4,82424897627538;4,84343231912429;5,46898893183278;4,87167841830088;5,08989000117217;4,88199605610369;4,65282850106132;4,75204986455177;4,71410416886258;4,99911214606528;5,25906108396588;4,7280292859853;5,5967205464708;5,39956481138209;4,73179841189387;4,95630393187231;4,72714832896549;5,21825214946183;5,04535526181059;5,24644247913212;5,14057136813734;5,41441009393034;4,97629283941092;4,87954398634261;4,98570871919249;4,20256118438288;5,8449886242619;4,77717191760542;5,20279432785775;4,46983663442755;4,96853629442666;4,98589366088648;5,10274551826328;4,52234168103716;5,31750622243336;5,24633167366197;4,50486390677256;4,81404592259235;5,0878175113107;5,23911993367433;4,88398200862261;4,96167236188136;5,25343461325856;5,27213067336841;5,13640567687375;5,120830037641;4,71943165253701;4,86165202641113;5,0334784559146
25,3;4,84222544862416;5,06083041107028;5,09460421367289;5,56446643427155;4,97863111210925;5,17782062395812;5,16047535078792;4,81963083356676;5,17327793359116;4,99726246296334;4,90838514927963;4,87300662445788;4,6902332408964;4,98888362143768;5,11604112815097;5,16078844767686;4,91424133122975;4,68331267483823;4,74520220810153;5,21410719850213;4,87489614609957;5,08136902864389;5,08485351808148;4,69111219027484;5,22548301020619;5,3861176596767;5,03670612652424;5,31694704402696;5,14714903994466;5,23103353614526;5,19711351889538;5,08885622993348;5,59614084644773;5,23203341556125;4,92966153830431;4,54859450642559;5,11428862783221;4,9350781152342;4,91847081410522;4,73824746903075;5,01570174619633;4,98792968218426;4,95115667182885;4,7631154949126;4,89289198135025;5,30862279647503;5,03352866160757;5,14553876778251;4,93002390940733;4,96722908473637;5,07161263156545;4,82864146437129;4,84962015989664;5,47611460410556;4,87831162424516;5,10590080774707;4,90267053813727;4,67621655574945;4,79671907103273;4,71793929153076;5,02147889715614;5,29094889377681;4,7537797067442;5,57316485217208;5,43169425860349;4,73886151178916;4,95262591533935;4,74209434591592;5,22303351011404;5,07086755927279;5,2681999875209;5,15137948916678;5,44320856698493;4,98366156029769;4,88142775999966;4,99642917721774;4,21358350583918;5,852417586849;4,7900120080997;5,23110537520202;4,47288538787971;4,99194554621346;4,98018712569819;5,1104284019711;4,52288621502018;5,31012548935135;5,24677513655963;4,53288342011566;4,84286035932899;5,1130522762046;5,25108087362638;4,89219424851258;4,99184817629054;5,28600675768719;5,28759666547376;5,16325646182838;5,14964377018423;4,70366734230797;4,87659577430095;5,05621952587971
